,Age,Attrition,DistanceFromHome,Education,Gender,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,average_m_rating,MeanWorkingTime
136,31,0,10,4,0,3,21870,1.0,15,1,13.0,2,13,3,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2.0,1.0,1.0,2.5,6.254479316944445
137,43,0,14,3,1,1,37480,7.0,14,2,10.0,3,3,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4.0,4.0,3.0,2.5,7.324766558611111
138,43,0,27,4,0,2,39770,4.0,18,1,8.0,3,5,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3.0,3.0,3.0,3.0,8.791497984444444
139,25,0,7,2,0,1,86330,1.0,19,1,5.0,2,5,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.0,4.0,3.0,3.5,10.764943049722222
140,37,0,1,3,0,3,20080,3.0,22,0,15.0,5,13,10,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0,3.0,3.0,3.0,9.860402968888888
141,31,0,24,1,0,3,44400,1.0,13,1,4.0,2,4,3,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4.0,1.0,3.0,3.0,7.2961688925
142,39,0,26,4,1,1,30670,1.0,20,1,21.0,5,21,1,6,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2.0,3.0,3.0,2.5,8.7376553125
143,56,0,20,4,1,3,53210,9.0,14,0,36.0,1,7,7,7,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,1.0,2.0,3.0,7.619613123888889
144,30,0,5,4,1,2,54100,0.0,17,1,6.0,2,5,4,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2.0,3.0,3.0,3.0,7.594012704444445
145,41,0,7,3,1,3,27820,1.0,14,0,10.0,2,10,0,7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,1.0,3.0,2.5,6.551795218333333
146,28,0,7,3,0,3,119570,1.0,13,0,10.0,2,10,1,8,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0,1.0,3.0,2.5,6.241539391944444
147,25,1,5,2,1,3,26600,5.0,13,0,6.0,3,2,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0,1.0,3.0,3.0,6.363153633055556
148,52,0,26,2,1,2,33750,2.0,21,0,28.0,2,5,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,4.0,3.0,3.0,3.0,8.421572788055554
149,45,0,2,3,1,1,50980,3.0,14,1,8.0,4,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,4.0,2.0,3.0,6.965286781666667
150,52,0,12,3,0,2,48780,2.0,11,1,31.0,3,5,1,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,4.0,1.0,3.0,7.536579484444444
151,42,0,10,3,1,2,28370,2.0,13,1,19.0,0,5,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1.0,3.0,3.0,2.5,6.893908057777778
152,30,0,25,3,0,1,24060,2.0,20,1,11.0,5,5,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,4.0,3.0,3.5,7.765569508611112
153,60,0,10,3,1,1,22690,5.0,18,1,33.0,4,29,11,10,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,1.0,1.0,3.0,6.239700636388888
154,46,0,19,4,1,1,41080,2.0,14,0,19.0,5,10,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3.0,3.0,2.0,2.5,7.636334264444444
155,42,0,18,4,0,4,132060,0.0,13,2,7.0,2,6,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4.0,4.0,4.0,3.0,6.551265568333334
156,24,1,27,2,0,1,104220,1.0,17,1,6.0,0,5,1,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,2.0,3.0,2.5,10.490841202777778
157,34,1,5,3,0,2,137440,0.0,20,1,3.0,3,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0,3.0,2.0,3.5,6.715249508888888
158,38,0,3,3,1,2,49070,1.0,11,1,1.0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4.0,4.0,3.0,3.0,8.425752760277778
159,40,0,26,4,1,1,34820,0.0,18,1,21.0,2,20,1,12,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.0,3.0,3.0,2.5,7.0531548016666665
160,26,0,3,2,1,4,24360,1.0,24,0,3.0,2,3,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,4.0,1.0,4.0,6.517746824722222
161,30,0,15,3,1,2,23800,4.0,18,3,9.0,2,5,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,4.0,1.0,2.5,7.935407175833333
162,29,0,8,3,1,3,194310,1.0,11,0,10.0,3,10,0,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,3.0,3.0,3.0,7.239943240555556
163,29,1,19,4,0,3,17900,5.0,16,1,6.0,4,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,2.0,4.0,2.5,6.6805181169444445
164,19,1,4,3,0,1,76440,1.0,15,2,1.0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,4.0,4.0,3.0,7.683816285
165,30,0,2,4,1,3,51310,0.0,15,1,10.0,2,9,7,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,1.0,3.0,3.0,6.7561489325
166,57,0,2,2,0,4,63060,3.0,12,1,32.0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,4.0,2.0,3.0,6.4631113494444445
167,50,0,10,4,1,3,47870,0.0,12,0,28.0,3,27,15,7,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2.0,3.0,3.0,3.0,7.020362885833333
168,30,0,10,2,0,3,188800,0.0,22,1,12.0,3,11,6,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3.0,4.0,2.0,3.5,6.559920519722223
169,60,0,16,3,1,4,23390,4.0,20,0,22.0,4,18,13,11,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3.0,1.0,4.0,3.5,7.1656264627777775
170,47,0,1,3,0,5,135700,5.0,16,2,20.0,2,5,0,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1.0,4.0,3.0,2.5,7.823373460833333
171,46,0,4,1,0,1,67120,6.0,21,1,26.0,3,3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.0,3.0,1.0,3.0,6.464010671666667
172,35,0,15,2,1,2,54060,0.0,12,1,6.0,2,5,4,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4.0,3.0,3.0,3.0,6.614593802777778
173,54,0,2,4,0,2,89380,7.0,11,3,19.0,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3.0,3.0,3.0,3.0,7.436303010277777
174,34,0,8,2,0,1,24390,3.0,11,2,14.0,2,7,5,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4.0,3.0,3.0,3.5,7.844630084999999
175,46,0,2,3,0,1,88370,2.0,18,0,15.0,3,3,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3.0,4.0,3.0,2.5,9.28355357472222
176,31,0,7,3,0,2,53430,1.0,14,1,13.0,3,13,0,8,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,2.0,4.0,3.0,6.652600900833333
177,33,1,10,3,1,4,67280,7.0,22,0,15.0,2,7,7,7,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,3.0,4.0,3.0,8.336816002222221
178,33,1,5,4,0,2,66520,7.0,25,0,8.0,5,4,1,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1.0,4.0,3.0,3.5,6.735236763611112
179,30,0,2,3,0,1,48500,0.0,12,1,4.0,4,3,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4.0,2.0,3.0,3.0,6.39167413
180,35,0,12,2,1,2,28090,4.0,23,1,10.0,2,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,4.0,3.0,3.0,2.5,8.938214301111111
181,31,1,22,2,1,2,56890,3.0,15,2,12.0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,3.0,3.0,2.5,7.221776238333333
182,34,1,17,1,0,1,20010,9.0,22,1,11.0,5,3,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2.0,1.0,3.0,4.0,10.937605431944444
183,42,0,2,4,1,1,29770,4.0,15,3,8.0,3,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,3.0,3.0,2.5,7.860174596666667
184,36,0,3,4,0,1,40250,1.0,11,0,10.0,3,10,9,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,4.0,2.0,3.0,7.243827465833333
185,22,1,7,3,1,2,37850,5.0,13,2,4.0,2,2,1,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3.0,3.0,3.0,3.0,6.465483140833333
186,48,0,6,3,0,1,108540,2.0,14,1,14.0,6,9,6,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0,4.0,3.0,3.0,6.668641924999999
187,55,0,1,3,1,1,120310,3.0,11,0,37.0,5,10,7,7,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,2.0,3.0,3.0,7.758518010833334
188,41,0,3,2,1,2,99360,7.0,17,1,16.0,2,14,1,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,4.0,3.0,2.5,6.223431998888889
189,35,0,22,3,1,1,29660,9.0,18,0,15.0,2,11,6,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2.0,3.0,3.0,2.5,6.246549654722222
190,40,0,15,3,1,2,25710,7.0,14,0,22.0,1,20,5,13,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,3.0,3.0,3.0,7.2971293325
191,39,0,12,1,0,1,99910,1.0,16,1,8.0,3,8,0,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,3.0,3.0,3.0,6.7991158969444445
192,31,0,1,4,0,3,61420,4.0,13,2,10.0,2,6,0,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0,4.0,4.0,2.5,8.445273794166667
193,42,0,5,3,0,3,53900,1.0,14,0,10.0,3,10,5,8,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4.0,1.0,2.0,3.0,10.929881608333334
194,45,0,2,1,1,4,44040,0.0,23,0,9.0,2,8,3,7,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4.0,2.0,4.0,3.5,7.472974288888889
195,26,1,2,1,1,2,59930,0.0,12,0,8.0,3,7,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2.7236031927023947,3.0,2.0,3.0,9.354685421666666
196,29,0,5,3,0,1,51300,4.0,11,0,8.0,3,3,1,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0,4.0,4.0,2.5,7.4821149613888895
197,33,0,16,3,1,1,20900,4.0,16,0,10.0,2,6,0,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,3.0,3.0,3.0,7.746341931111111
198,31,0,2,4,1,1,29090,9.0,14,2,10.0,2,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3.0,4.0,2.0,3.0,6.8527356883333335
199,18,1,2,3,0,1,34680,1.0,18,2,0.0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,2.0,3.0,3.5,9.191100980277778
200,40,0,1,4,1,2,30680,3.0,19,0,20.0,3,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,1.0,3.0,2.5,7.0099452569444445
201,41,0,23,3,0,2,26700,2.0,15,2,10.0,2,8,0,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,3.0,3.0,2.5,9.058720654444445
202,26,0,9,4,0,3,26930,5.0,17,3,8.0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,3.0,3.0,2.5,5.8448857225
203,35,0,16,4,0,2,95260,1.0,15,0,5.0,2,5,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,3.0,3.0,2.5,6.278555083333333
204,34,0,26,3,0,1,52370,1.0,19,1,10.0,3,10,5,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4.0,4.0,3.0,2.5,6.687262392777778
205,26,1,1,3,1,2,24260,1.0,22,0,1.0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3.0,4.0,1.0,2.5,8.560793083888889
206,37,0,8,1,0,1,41930,4.0,16,1,12.0,5,6,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,4.0,4.0,3.0,7.570181421111111
207,46,0,4,1,0,5,29110,5.0,13,0,28.0,3,2,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,3.0,2.0,3.0,6.937722965555556
208,41,0,24,1,0,1,26610,7.0,14,1,22.0,2,18,11,8,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,1.0,3.0,3.0,7.566970039999999
209,37,0,7,2,0,1,20280,1.0,16,1,9.0,3,9,7,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,2.0,3.0,3.0,7.861092798333334
210,52,0,2,1,0,1,99800,2.0,11,1,18.0,2,10,6,9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4.0,1.0,3.0,3.0,9.220989643333333
211,32,1,7,2,1,2,32980,8.0,22,0,6.0,4,4,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0,3.0,3.0,3.0,5.872870487222222
212,24,0,22,3,1,1,29350,0.0,14,2,3.0,5,2,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4.0,4.0,3.0,2.5,6.029642675277778
213,38,0,5,3,1,1,154270,3.0,16,1,18.0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,3.0,3.0,3.0,6.2045923302777775
214,37,0,1,4,1,5,39440,6.0,11,2,8.0,3,6,4,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,2.0,2.0,3.0,7.050154270555556
215,49,0,21,1,0,1,40110,1.0,18,2,31.0,2,31,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,4.0,3.0,3.0,2.0,10.929140100277776
216,24,0,1,3,1,1,34070,1.0,15,2,6.0,2,6,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.0,4.0,3.0,2.5,8.87331260138889
217,26,0,19,4,1,4,119940,1.0,14,1,6.0,6,5,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,2.0,4.0,3.0,7.829898305
218,24,0,7,3,1,1,12320,1.0,12,0,1.0,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4.0,2.0,3.0,2.0,6.751561662777777
219,50,0,2,2,0,1,29600,1.0,14,3,32.0,2,32,10,7,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.0,2.0,3.0,3.0,6.713674539444444
220,25,0,2,3,0,1,190940,1.0,16,0,7.0,3,7,0,6,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,3.0,3.0,2.5,7.545663999166666
221,24,1,2,3,0,2,39190,1.0,21,0,6.0,3,6,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,3.0,3.0,3.5,10.637753851111112
222,30,1,9,3,0,2,68250,1.0,14,0,1.0,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2.0,1.0,4.0,3.0,6.997486145
223,34,0,6,2,0,4,102480,1.0,12,1,6.0,4,6,1,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2.0,4.0,3.0,3.0,8.269871162222222
224,31,1,9,1,1,1,189470,2.0,12,2,9.0,2,3,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1.0,1.0,2.5,6.617724163611111
225,35,0,2,3,1,5,24960,4.0,17,3,9.0,3,3,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,4.0,3.0,3.0,8.278746169722222
226,31,0,1,3,1,2,64650,4.0,17,0,13.0,3,7,5,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1.0,4.0,4.0,3.0,6.345268558888889
227,27,0,22,4,0,1,22060,0.0,14,1,6.0,4,5,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.0,3.0,2.0,3.0,8.051621158888889
228,37,0,9,4,1,2,20860,4.0,14,0,17.0,3,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4.0,3.0,2.0,3.0,8.9596067425
229,20,0,17,4,1,1,22930,1.0,13,2,1.0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4.0,2.0,4.0,2.0,7.1490617
230,42,0,28,4,1,2,26450,1.0,15,0,10.0,5,10,2,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3.0,4.0,3.0,3.0,7.522758093333333
231,43,0,10,5,1,2,26830,4.0,11,0,21.0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2.0,4.0,2.0,3.0,8.774378828888889
232,38,0,2,4,0,1,20140,3.0,17,1,8.0,5,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.0,1.0,2.0,3.5,6.721608485277778
233,43,0,4,3,1,2,34190,3.0,11,1,10.0,5,8,4,7,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,4.0,3.0,3.0,3.0,9.298509277777775
234,48,0,8,1,0,2,53760,7.0,13,1,21.0,3,3,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4.0,1.0,1.0,3.5,6.98709779
235,44,0,29,4,0,2,19510,4.0,22,3,10.0,4,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1.0,3.0,4.0,4.0,6.927788741388889
236,34,0,13,4,1,1,23410,1.0,20,2,8.0,3,8,0,6,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,3.0,3.0,3.0,8.437032755
237,27,1,27,3,0,2,22930,0.0,18,0,5.0,0,4,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3.0,1.0,3.0,3.0,6.753362033333333
238,21,0,16,2,0,3,87260,1.0,11,1,3.0,2,3,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,3.0,3.0,2.0,7.258039796388888
239,44,0,2,2,0,1,40110,4.0,14,1,26.0,2,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4.0,4.0,4.0,3.0,8.25725201
240,22,0,2,2,1,2,195450,0.0,14,0,3.0,3,2,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0,3.0,3.0,2.5,6.284025057222222
241,33,0,13,4,1,2,45680,0.0,18,1,6.0,2,5,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3.0,3.0,3.0,3.0,7.480746858888889
242,32,0,1,1,1,1,30220,1.0,16,1,6.0,3,6,0,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,4.0,2.0,3.0,9.412172561666669
243,30,0,4,5,0,3,57720,1.0,17,0,1.0,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,3.0,3.0,3.0,7.109879177222222
244,53,0,24,3,1,3,22690,7.0,11,1,18.0,2,14,8,10,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4.0,1.0,4.0,2.5,7.289812578055556
245,34,0,1,5,0,1,53810,1.0,12,0,10.0,0,10,8,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,4.0,2.0,3.0,7.307745782777777
246,45,1,19,4,0,3,34410,2.0,13,1,5.0,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,1.0,3.0,3.0,7.4302829875
247,26,0,7,2,0,1,54540,1.0,13,1,3.0,5,3,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3.0,4.0,3.0,3.5,10.302779976944445
248,37,0,4,3,0,1,98840,1.0,14,0,10.0,3,10,7,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0,3.0,3.0,2.5,6.771080763055556
249,29,0,2,3,1,1,41570,1.0,17,3,6.0,2,6,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2.0,3.0,2.0,3.0,6.943570248333333
250,35,0,10,5,1,4,134580,1.0,11,0,17.0,3,17,11,8,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,4.0,3.0,3.0,6.833936433888889
251,33,0,8,3,0,2,90690,3.0,25,1,15.0,3,13,4,7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,4.0,1.0,3.5,7.408845521111111
252,54,0,5,2,1,2,40140,2.0,19,1,16.0,4,9,7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,2.0,4.0,2.5,6.642119610277778
253,36,0,8,3,0,2,59150,2.0,13,1,13.0,3,3,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2.0,2.0,3.0,2.5,10.60579812
254,27,0,9,3,0,5,59930,0.0,14,1,5.0,3,4,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0,4.0,3.0,2.0,6.911366106666667
255,20,1,1,3,0,5,61620,1.0,12,3,1.0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4.0,3.0,3.0,2.5,8.258071088055557
256,33,1,15,4,1,1,24060,1.0,11,0,10.0,3,10,9,7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,3.0,3.0,10.28244644111111
257,35,0,2,1,0,1,187400,1.0,19,1,1.0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,3.0,3.0,3.5,6.9733079883333335
258,23,0,2,3,0,1,76370,2.0,11,1,5.0,3,3,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,4.0,3.0,6.825409609166666
259,25,0,11,3,0,2,100960,0.0,11,1,4.0,3,3,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,2.0,3.0,3.0,7.730121835277778
260,38,0,16,3,0,5,147560,0.0,20,1,8.0,3,7,0,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,4.0,3.0,3.0,6.794597067222222
261,29,0,2,4,0,4,64990,1.0,18,3,10.0,3,10,2,8,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2.0,4.0,3.0,2.5,8.126410361388889
262,48,0,16,3,0,1,97240,3.0,13,0,12.0,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2.0,2.0,3.0,3.5,6.935654264166666
263,27,0,4,3,0,5,21940,1.0,12,0,6.0,5,6,0,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4.0,4.0,3.0,3.0,8.915972849166666
264,37,0,16,3,0,3,33880,3.0,11,0,4.0,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4.0,4.0,3.0,3.5,7.925108418333334
265,50,0,5,3,0,1,54730,1.0,19,1,20.0,2,20,3,8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4.0,3.0,3.0,3.5,9.215541894722222
266,34,0,18,1,0,1,27030,1.0,21,1,9.0,2,8,7,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4.0,2.0,4.0,3.5,6.657055239722222
267,24,1,17,2,1,1,25010,9.0,12,0,4.0,3,2,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,3.0,3.0,2.0,7.792927686111111
268,39,0,12,5,1,1,62200,1.0,14,2,20.0,2,20,11,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4.0,3.0,3.0,3.0,6.391833708888889
269,32,0,2,3,0,5,30380,1.0,11,0,10.0,5,10,0,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,4.0,2.0,2.0,8.31873330888889
270,50,1,4,2,0,4,44240,3.0,14,1,18.0,2,4,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2.0,3.0,3.0,2.5,8.348236859444444
271,38,0,9,4,0,1,43120,0.0,12,1,10.0,2,9,1,8,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,4.0,2.0,2.5,7.431156306111111
272,27,0,10,3,0,5,132450,1.0,23,1,9.0,3,9,0,7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,1.0,3.0,3.0,6.617705133055556
273,32,0,1,3,0,2,136640,3.0,14,0,10.0,6,7,7,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,4.0,2.761436413540713,3.0,8.030554778055555
274,47,0,2,3,1,5,50210,2.0,17,0,20.0,3,7,1,7,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4.0,1.0,3.0,3.0,7.456986519166667
275,40,0,3,4,1,3,51260,5.0,18,0,20.0,2,18,1,12,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,1.0,3.0,3.0,8.698628485
